N,P,K,pH,EC,OC
0.22125703400595184,-0.23165706817892545,3.090148756467556,0.5662598407946869,-1.1728205350560972,-0.3560550743354444
-3.1132399457956605,-0.33219239299273395,-1.7479466064213682,-0.18680156609234275,-0.1124622430875707,0.21458737803361635
-0.8385443316674289,3.447021862508159,-0.3644641760859568,0.07082470468479887,-0.4659150070770798,0.06385163589839285
0.3763499167874222,-0.240796643161999,-1.0521122479686464,0.2095465427955681,0.5237527320935448,-0.03304991261710812
1.5912441652422733,-0.08085408095821274,-1.4859854361803437,1.1607820041265524,-0.1831527958854725,-0.17301881602838712
0.22125703400595184,-0.1905289807550947,-0.19255215811528437,-0.04807972798157351,1.3720393656683658,0.17152002313783826
0.22125703400595184,-0.33219239299273395,-0.020640140144611942,0.16991173190677614,0.5237527320935448,-0.5606250100903907
-1.0841080627380904,-0.3184830305181237,0.5032822003374374,-0.16698416064794763,0.3116810736998394,-0.1407182998565535
-1.1616545041288255,-0.4327277178065425,-0.446327041786277,-0.3651582150919022,0.3116810736998394,0.14998634568994915
0.3763499167874222,-0.3413319679758075,-1.232210552509351,0.13027692101798594,0.806514943285152,-0.24838668709599893
1.2681339927808768,-0.2910643055689032,1.109067406519807,-0.8209585403130001,0.09960941530613472,-0.03304991261710812
1.0225702617102153,-0.350471542958881,-0.5363761940566293,-0.8209585403130001,0.17029996810403575,0.17152002313783826
0.7770065306395539,-0.07171450597513919,0.33137018236676496,-0.3453408096475071,2.1496354464452847,0.48375834613223
0.9450238203194802,-0.2682153681112195,-0.9702493822683264,0.8437035170162255,1.0185866016788567,-0.3560550743354444
-2.2990023111929414,-0.24993621814507247,-0.27441502381560456,-0.6227844858690438,-0.1831527958854725,0.27918841037728365
-0.6705270419875027,-0.44186729278961595,-0.6264253463269814,0.7644338952386432,0.09960941530613472,0.27918841037728365
0.3763499167874222,-0.240796643161999,-1.0521122479686464,0.2095465427955681,0.5237527320935448,-0.1407182998565535
0.298803475396687,-0.3596111179419545,-1.3140734182096712,-0.8209585403130001,-0.8900583238644902,0.48375834613223
0.7770065306395539,-0.4327277178065425,-1.4041225704800233,0.13027692101798594,0.09960941530613472,-0.011516235169219017
-0.5154341592060323,-0.33219239299273395,1.2809794244904793,-0.9794977838681644,-1.5969638518435076,-0.03304991261710812
-0.19232398674463574,-0.3915996303827117,-1.8298094721216884,0.36808578635073247,-0.8193677710665884,0.06385163589839285
1.1905875513901416,-0.1905289807550947,1.886764630672849,-0.22643637698113295,0.806514943285152,-0.5606250100903907
-1.9758921387315447,-0.3093434555350502,-0.10250300584493215,-0.18680156609234275,-0.9607488766623921,0.5914267333716753
-0.19232398674463574,-0.3596111179419545,0.6751942183081098,-0.42461043142508925,-1.6676544046414095,-0.45295662285094523
0.13078618571676082,-0.2910643055689032,-0.446327041786277,0.2095465427955681,-0.2538433486833743,-0.03304991261710812
-0.5929806005967675,-0.33219239299273395,-0.3644641760859568,-0.702054107646626,-1.0314394294602935,-0.24838668709599893
0.867477378928745,3.145415888066733,-0.10250300584493215,-0.20661897153673786,1.7961826824557765,0.06385163589839285
-0.8385443316674289,-0.2819247305858297,-1.3140734182096712,0.189729137351173,0.24099052090193757,0.27918841037728365
-0.02430669706470954,-0.2819247305858297,0.5032822003374374,0.13027692101798594,1.3720393656683658,0.2253542167575609
-1.0065616213473552,-0.350471542958881,0.8471062362787822,1.557130113014465,-0.7486772182686866,-0.4314229454030562
0.298803475396687,-0.38246005539963823,1.6248034604318242,-1.0191325947569547,-1.0314394294602935,0.06385163589839285
-0.4378877178152971,-0.3184830305181237,-1.5760345884506959,0.2293639482399632,-0.2538433486833743,-0.03304991261710812
-1.0841080627380904,-0.3093434555350502,0.06940901212574029,-0.741688918535418,-1.6676544046414095,0.27918841037728365
-1.4072182351994869,-0.38246005539963823,-1.232210552509351,-0.22643637698113295,-0.9607488766623921,0.27918841037728365
0.053239744326025636,-0.350471542958881,-0.8802002299979741,0.16991173190677614,-1.3142016406519006,0.27918841037728365
0.4538963581781574,-0.23165706817892545,0.5851450660377576,-0.028262322537178405,0.7358243904872502,-0.24838668709599893
-2.5445660422636025,-0.2819247305858297,-0.19255215811528437,-0.3057059987587151,-1.455582746247704,0.2253542167575609
0.053239744326025636,-0.44186729278961595,-0.446327041786277,-0.22643637698113295,-0.04177169028966889,-0.03304991261710812
-0.4378877178152971,-0.2819247305858297,-0.446327041786277,-0.325523404203112,0.8772054960830539,0.27918841037728365
-2.221455869802206,-0.2910643055689032,-1.4041225704800233,0.189729137351173,-0.2538433486833743,-0.09765094496077532
1.5912441652422733,-0.3413319679758075,0.24132103009641273,-0.028262322537178405,0.09960941530613472,0.11768582951811549
1.6817150135314642,-0.350471542958881,-1.4041225704800233,-0.008444917092783303,2.1496354464452847,-0.38835559050727797
0.4538963581781574,-0.2088081307212417,-0.8802002299979741,-0.6227844858690438,-0.1831527958854725,-0.5067908164706679
